599,1663,2.5,1498517424
483,4018,4.0,1415576120
288,21,4.0,975693063
294,892,3.0,966595332
599,893,3.0,1519354252
106,4993,5.0,1467360286
23,1217,3.5,1107341647
312,2011,4.0,1043176884
448,140928,3.0,1480196795
140,5329,2.5,1172256057
268,1641,3.0,940180731
448,109187,2.0,1431182418
121,440,4.0,847656077
153,47099,3.0,1525550553
446,208,2.0,843839207
428,784,2.0,1111623236
608,1566,4.0,1117415550
469,3037,5.0,965336920
267,2396,5.0,959808960
601,95167,4.0,1521397882
18,908,4.0,1455748398
239,6502,5.0,1221147935
603,3521,4.0,963176106
119,106782,4.5,1449440654
84,230,3.0,857653794
599,7669,3.0,1519177587
608,316,3.0,1117415383
561,1347,3.5,1491095460
469,5060,4.0,965336999
187,2329,3.0,1161850457
110,608,4.5,1175329957
603,1028,4.0,963176642
599,35836,2.5,1498516614
430,3054,1.0,965600070
387,8266,3.5,1130560456
394,480,3.0,838994356
73,117881,4.0,1464198999
84,902,4.0,858772779
18,745,4.0,1460242118
601,7153,5.0,1441639521
358,66203,4.0,1339546537
51,2123,3.0,1230931298
100,2513,2.0,1100186111
95,3070,3.0,1105401136
483,8949,4.5,1215543096
63,4344,4.0,1443200752
477,2,4.0,1200939962
516,4429,5.0,994625299
221,431,4.5,1111178227
82,1198,4.5,1084464972
10,81847,3.5,1455399313
600,266,3.5,1237713584
382,2054,4.0,1515174669
160,593,2.0,971113259
332,7361,3.5,1352671713
298,34405,4.0,1447607096
599,1920,2.0,1498537401
469,912,5.0,965661904
391,357,4.0,1030827370
610,135803,3.5,1479544160
448,1610,4.0,1019124211
380,4308,3.0,1494528197
610,5502,4.0,1493844974
105,2925,3.5,1447411285
321,589,3.0,843212493
155,2384,2.0,961861778
217,1396,5.0,955942978
312,1374,4.0,1043176663
232,6484,3.0,1085352485
21,2671,4.0,1417378450
105,1206,5.0,1447574118
448,818,3.5,1178981107
268,47,3.0,940180858
119,110730,4.0,1455657237
452,2600,4.0,1019580705
273,440,4.0,835860812
474,1333,4.5,1090873560
560,27706,3.5,1469649411
324,3897,4.0,974906585
111,96588,4.5,1516141427
606,50,4.5,1171234887
159,8969,2.0,1508641172
4,1197,5.0,964538763
285,113207,3.5,1458927778
387,5570,3.0,1214030229
438,2706,3.5,1105668393
91,3263,2.0,1112716708
68,4378,2.0,1269122805
428,70,3.0,1111524672
96,1221,4.0,964772610
137,260,4.0,1204859469
587,2243,4.0,953138273
73,96079,5.0,1464275316
269,1,5.0,850865423
477,368,4.0,1200941720
318,608,4.0,1414694177
41,34319,3.0,1458943268
410,1247,4.0,990729103
514,3039,3.5,1533949099
414,55094,4.0,1273977097
275,1912,5.0,1049078728
381,1240,2.5,1164877334
414,45728,3.5,1216146735
572,1374,4.0,945888975
274,4306,3.5,1171494063
610,109374,4.5,1493845137
599,3196,3.0,1498521774
177,256,2.0,1435978177
219,10,4.5,1194932162
428,5816,2.0,1111525839
381,1,3.5,1164383653
232,6333,3.5,1218165156
247,356,5.0,1467644091
599,3040,2.0,1519180383
605,26152,3.0,1277097257
73,1206,5.0,1464282740
232,2018,1.5,1182910568
312,3499,4.0,1043176038
599,2701,1.0,1519125807
391,2080,5.0,1032648534
304,258,4.0,891174024
260,5137,3.0,1109410242
387,3919,2.5,1129960571
137,2997,4.0,1204859517
564,1968,4.0,1478453742
172,1210,4.5,1291065631
608,8798,4.0,1147794828
140,2058,3.5,1172256140
50,174141,3.5,1524697215
514,6989,3.5,1533963207
563,58347,2.0,1441845727
448,3916,3.0,1033287500
18,109487,4.5,1455050087
610,3671,5.0,1493850253
313,1748,4.0,1030474598
16,1147,4.0,1377477315
292,597,3.5,1265680418
64,1088,4.0,1161559902
283,587,2.0,901228364
593,858,5.0,1181007913
475,58559,3.5,1498029377
295,2959,4.5,1320064792
68,5995,4.0,1208744728
57,1287,5.0,965798228
369,1500,4.5,1237081565
353,552,2.0,831940625
105,163925,5.0,1526208027
474,25886,4.5,1112304690
226,829,3.0,1096419679
580,3994,4.5,1212343014
525,97938,3.5,1476476565
177,2353,3.0,1435534356
572,2321,3.0,979923864
307,3052,3.0,1186161808
212,76251,3.5,1490114728
474,2203,4.0,1083073394
74,1094,4.5,1207501409
354,260,4.0,1200870112
192,110,3.0,835128955
548,4899,4.0,1494880154
474,1018,2.0,1047043613
597,2944,5.0,941730164
139,33162,1.5,1453925140
453,3618,4.0,1005968419
28,41566,2.5,1234516078
276,631,3.0,858350787
414,1304,5.0,961437188
597,1292,5.0,941640239
216,3755,4.0,975211410
239,589,3.5,1221158171
600,30793,3.0,1237715619
318,1645,3.0,1419076588
487,5952,4.0,1428574197
212,76093,2.5,1523216857
185,2081,4.0,1044311949
323,2289,3.0,1422640618
221,1269,4.5,1119984601
119,81229,4.5,1436563840
212,103341,3.5,1490115545
42,2713,3.0,996262416
111,65,3.5,1518640926
32,1429,4.0,856736579
169,1246,5.0,1078284867
608,5299,3.0,1117490779
448,146730,2.0,1499103430
307,27555,4.5,1193343515
605,367,4.0,1277176570
414,6812,2.0,1065800277
328,4973,4.5,1494211933
210,153,3.5,1527266231
62,101864,4.0,1522533578
44,1552,4.0,869252458
160,3638,1.0,971114356
474,1893,4.5,1181348028
249,1359,3.0,1354108079
608,4019,3.5,1117408552
18,27773,3.5,1455050621
467,389,4.0,919672275
432,48774,1.5,1328232922
380,49649,3.0,1494071618
452,1997,5.0,1013397891
221,1391,4.0,1111177447
414,6003,3.5,1092414917
380,32029,3.0,1494696357
555,2639,3.0,978823310
217,3165,2.0,955941424
132,163,2.0,1157919918
292,78469,3.0,1421974618
4,3175,1.0,964538930
438,5313,3.0,1105665573
122,480,4.0,1461561380
19,575,2.0,965706866
182,4246,3.5,1055157072
182,6534,2.0,1066428633
474,1997,4.0,975173679
42,924,5.0,996216038
103,8641,4.0,1431969308
359,150,3.5,1198111999
19,3671,3.0,965705784
160,2997,5.0,971113259
89,66798,3.5,1520409033
480,4865,4.5,1179164192
18,122900,4.0,1457382458
312,2617,3.0,1043176312
501,805,4.0,844973931
509,3578,3.0,1435993248
160,718,4.0,971114356
610,5323,2.0,1493848202
45,1704,5.0,951756899
89,49286,2.5,1520408488
78,165,3.0,1252574722
19,2709,2.0,965707101
51,93,3.0,1230931640
318,1189,3.5,1413645925
330,33794,3.0,1285905634
105,8033,4.0,1446574118
20,5785,4.0,1054037720
599,5265,2.5,1498511817
288,1550,3.0,978622551
79,3578,2.0,975282111
580,1784,4.0,1167861239
599,122920,2.5,1498529307
274,2498,2.0,1172031001
288,647,3.0,980535269
249,79185,3.5,1355366474
367,3755,4.0,997813797
66,1449,4.5,1099187600
600,2806,1.5,1237852162
307,4091,3.5,1186087520
249,6484,3.0,1355367083
275,1267,5.0,1049078055
436,531,4.0,833530448
92,107,5.0,1294941385
160,366,1.0,971117721
167,480,3.5,1154722006
307,4403,3.0,1186260278
339,8874,3.0,1460185453
287,441,4.5,1110231272
285,2804,4.0,1451152421
84,1079,5.0,858771772
352,79695,2.5,1493674736
584,237,5.0,834988106
160,1748,5.0,971114075
603,4780,2.0,1002403253
110,110,3.5,1175329878
599,122924,2.5,1498529459
448,553,3.5,1088933661
132,1644,1.5,1157978978
434,48774,5.0,1270604031
448,4587,3.0,1019128600
320,26555,3.5,1284251103
42,4067,2.0,996219248
217,694,3.0,955941460
606,1734,4.0,1174696226
288,2311,3.0,975691905
387,5296,1.5,1117414752
249,102686,3.5,1379286477
104,7346,3.5,1123111555
414,5896,4.0,1039531275
591,2762,4.0,970524648
500,216,4.0,1005527406
431,1278,4.0,1267051765
352,91485,2.5,1493675208
288,474,3.0,978465565
184,148978,4.0,1537098891
325,1653,4.0,1039395597
274,58332,3.0,1222630311
140,3301,4.0,1013599884
606,4921,4.0,1178490687
483,5299,1.5,1181495358
590,908,5.0,1258418252
298,38038,3.0,1447598541
312,2186,4.0,1043177323
453,3238,3.0,972622290
217,2252,3.0,955944531
448,6893,4.5,1066069477
414,39234,4.0,1131044429
409,2858,5.0,968978055
534,132046,4.5,1459787996
438,51662,5.0,1175998171
119,59784,4.0,1436006076
448,103543,2.0,1406660751
226,2515,2.0,1096421612
487,3751,2.5,1428649987
322,2353,4.0,1217676766
166,1784,3.5,1188774078
344,3996,3.0,1420496122
495,1246,5.0,1458635291
414,216,3.0,961439379
387,8656,3.0,1155882860
376,1387,4.0,1364994473
414,43871,2.5,1140453820
343,8253,1.5,1202060695
47,100383,3.5,1496208216
110,910,4.5,1175330185
292,1,4.0,1219625000
57,2109,4.0,969753562
474,1284,3.5,1107193636
24,1653,3.0,1458941019
181,172,1.0,845469842
448,1030,4.0,1164622199
588,36,2.0,839316709
357,2959,4.5,1348610002
305,71254,4.0,1460137125
233,608,4.0,1524781273
512,296,5.0,841449203
265,1726,3.0,965319453
377,1251,4.5,1340342565
234,3564,2.0,1004409889
438,1036,4.0,1105668663
288,2064,3.5,1054568910
15,50872,3.0,1510577962
391,3176,3.0,1030825403
136,588,3.0,832449163
382,32296,1.0,1515173993
474,3061,3.0,1060176362
381,45880,4.0,1170587344
438,4370,3.0,1105667443
555,1129,2.0,978744643
294,2088,1.0,966596781
570,2916,3.0,1181477985
129,648,4.0,1167376093
438,2541,3.0,1105649930
288,596,3.5,1054568961
387,2664,4.0,1118463101
453,3948,4.0,972621091
438,7380,3.5,1105654074
224,2915,5.0,971812118
474,8465,3.5,1106503412
483,86911,3.5,1415578693
469,3681,5.0,965662177
605,2,3.5,1277176522
414,101,4.0,961438199
111,136598,4.0,1516153520
325,5980,4.0,1039398916
307,3552,3.5,1186087487
409,2369,3.0,968978168
91,474,3.5,1112713360
294,1126,2.0,966596934
590,1307,3.0,1258420830
562,2804,1.0,1368894108
447,377,3.0,836961038
387,1350,4.0,1094939668
600,7438,4.5,1237859420
580,37240,2.0,1167859528
307,7254,3.5,1186087440
140,41566,4.0,1145990626
62,162606,4.0,1522190735
217,2278,2.0,955943036
452,4299,4.0,1019580676
191,194,5.0,829760898
600,4128,4.0,1237762403
84,446,5.0,857653728
105,5878,3.5,1446572143
560,73681,3.0,1469747707
292,55276,3.5,1195948608
469,2203,5.0,965661904
290,457,4.0,975032059
135,231,2.0,1009691066
74,6711,4.0,1207500282
57,1101,4.0,969754482
334,231,3.5,1225477886
474,852,2.0,1047055128
199,527,5.0,940372656
317,82667,4.0,1430514683
415,2762,4.0,1382470317
9,2300,5.0,1044657072
68,41997,3.5,1198454673
448,40278,3.5,1169333691
221,7162,3.5,1111178307
19,2700,4.0,965705845
68,203,3.0,1269122697
448,90866,4.0,1359284029
561,3996,3.5,1491094981
119,40278,4.0,1436007546
228,1196,4.0,1363222890
342,3597,3.0,1042822248
409,1259,4.0,968978986
474,1258,4.0,1093878418
268,1432,1.0,940193664
414,2826,3.0,961436469
249,87430,3.0,1355677442
414,6283,4.0,1058144594
414,55765,4.0,1194973915
610,66785,3.5,1493849984
290,2439,3.0,974939481
418,648,0.5,1461868227
89,121469,4.5,1520409500
469,89,4.0,965334954
62,87232,4.0,1521489753
314,592,3.0,834241286
489,468,2.0,1332704689
608,27706,4.0,1117162237
341,104218,3.0,1439751359
117,172,3.0,844163061
287,799,2.5,1110231279
414,68157,4.0,1261010104
50,54272,2.5,1514238953
105,31685,4.0,1446750512
560,90376,3.5,1469655838
68,60950,3.0,1240092612
68,37729,2.5,1261622827
482,316,5.0,1105396880
414,88405,3.5,1324237595
199,2527,3.0,940380371
219,27904,3.0,1195349329
280,4039,4.0,1348436494
254,48516,5.0,1180447431
314,377,3.0,834241459
561,4011,4.5,1491092061
474,2947,3.0,1189991295
552,3977,2.0,1112151332
480,6377,3.0,1179161764
125,91690,4.5,1474295492
144,34,3.0,1137323545
561,79057,3.0,1491091746
590,3070,2.5,1267150813
337,1356,3.0,860255866
177,3809,2.0,1435535391
217,2245,2.0,955944226
19,2133,3.0,965706484
202,2528,3.0,974918892
606,4593,2.5,1171755654
139,56788,2.0,1453925388
554,2078,4.0,944900238
105,73881,4.5,1446574063
88,5989,4.0,1331421744
177,1527,2.5,1435533706
387,2005,2.5,1095040977
474,7171,3.0,1111412886
318,1732,4.0,1240164117
217,2735,4.0,955941308
448,49272,4.5,1168196899
263,2724,3.0,940383302
201,1527,4.0,941211417
57,3208,2.0,972175601
66,1346,4.0,1113190813
477,1953,4.5,1202061205
514,3843,2.0,1534086788
135,293,4.0,1009691164
594,204,4.5,1108975087
249,46974,3.0,1356550731
312,1973,3.0,1043176249
474,2185,4.0,1142821709
477,5349,4.0,1200940130
213,48304,3.5,1316196769
135,893,5.0,1009693889
414,628,4.0,961517371
438,7192,3.0,1105763796
62,6541,3.5,1525553960
298,5956,3.0,1447598310
137,2968,3.5,1204859040
219,45722,3.0,1194931841
443,114180,3.0,1420236467
105,7158,4.0,1447563397
474,3809,3.0,978576200
258,7147,5.0,1534892891
212,114180,2.0,1490114948
563,56941,3.0,1441845031
555,1629,4.0,978747547
414,587,3.0,961438762
367,3398,5.0,997812337
182,2528,2.5,1055152419
370,40629,3.0,1159162677
215,3052,4.5,1260909226
448,316,3.0,1028110820
577,2020,4.0,945978416
605,55872,3.0,1277097042
125,90403,2.5,1474414622
448,61352,3.5,1314445026
416,3677,4.0,1187498528
567,135569,2.5,1525287932
460,2762,4.5,1359177051
312,4105,5.0,1043175542
465,2505,2.0,959896430
463,3448,3.0,1145459479
586,5882,3.5,1529899805
593,648,3.0,1181007861
226,54272,4.0,1188887597
381,2054,3.5,1164877045
282,72998,4.0,1378498809
111,48516,4.5,1516140731
448,2005,3.0,1028110699
599,38061,3.5,1498798291
599,6857,4.0,1498499146
288,43869,3.0,1173363655
455,350,4.0,836436244
499,38304,4.5,1289960260
313,1287,3.0,1030476460
219,2353,3.0,1194681117
566,587,3.0,849005614
600,3478,3.0,1237760372
177,1994,4.0,1435534823
357,6331,4.5,1348612791
448,104211,2.5,1409509528
608,2580,4.0,1117503674
480,4447,3.0,1179165265
559,432,3.0,845475999
450,3409,4.0,974705265
562,73211,3.5,1368893339
560,6537,3.0,1469650150
310,2013,0.5,1078649605
263,2080,3.0,945849933
559,597,3.0,845475946
199,267,1.5,1094309696
122,99007,3.5,1461562731
606,994,5.0,1171816775
312,2046,3.0,1043176716
279,55363,5.0,1506395302
597,2599,5.0,940361149
119,4993,5.0,1435944174
111,4247,3.0,1516141686
510,350,0.5,1141158721
382,150,4.0,1515162557
195,2880,1.0,997909510
528,1961,3.5,1391736663
477,176,4.0,1200947190
448,6348,2.0,1054457691
91,648,4.0,1112713238
451,481,3.0,854285151
313,316,4.0,1030474889
484,2713,3.0,1342365888
414,180985,3.5,1527978072
525,70286,4.0,1476476748
437,1302,3.0,859721584
610,7348,3.5,1493847734
274,442,3.5,1171491564
474,2176,3.5,1097034377
219,1882,2.0,1195349365
563,52975,3.5,1447291848
558,1043,2.0,1035415459
414,1225,5.0,961516639
491,81834,5.0,1526672847
590,58103,2.5,1258428983
182,4816,3.5,1055155784
288,991,2.0,976121412
599,1266,3.0,1498524980
448,160563,2.0,1496068329
594,8521,0.5,1108950819
62,111759,4.0,1521489609
129,485,3.5,1167375509
57,3614,3.0,972175105
111,102720,3.5,1516153315
536,45,5.0,832840081
68,8958,3.5,1158533267
129,5502,4.0,1167376607
298,5942,2.0,1447599792
532,527,5.0,1025570372
217,387,1.0,955941016
97,5109,4.0,1043382998
213,5419,3.0,1316195175
24,4299,3.5,1458941231
288,34528,3.0,1209043794
225,2628,3.0,949111013
246,8984,4.0,1354126880
610,8983,3.5,1493845284
601,168326,4.0,1521397734
29,5464,4.5,1405816207
190,4447,3.5,1504310123
562,1258,4.0,1368892368
354,2706,4.0,1200870341
422,762,2.0,986172013
316,45,4.5,1111493212
125,107630,4.5,1474296214
91,1393,3.0,1112713363
215,5952,4.0,1260908646
292,3256,4.0,990062483
62,137857,3.0,1523048818
268,2344,4.0,940193753
580,4310,3.5,1167790148
497,410,2.0,1429127204
487,60069,3.5,1428574419
91,3147,2.5,1112713009
581,527,5.0,1447007076
254,8873,4.5,1180564002
560,44191,4.5,1469647828
140,1230,2.0,942841351
91,6283,4.5,1112711118
380,98124,5.0,1493421108
274,72011,3.5,1288172387
292,2174,3.0,1332678530
428,5380,3.0,1111489906
68,4487,4.0,1269123622
111,1682,4.0,1516156052
249,1079,4.0,1347317480
346,1945,3.5,1125857720
222,4973,3.0,1391346900
232,6874,3.0,1192670494
385,215,3.0,838323748
331,6157,1.0,1537158428
391,1285,3.0,1032389568
448,2759,2.5,1318679277
534,1210,4.5,1459787997
365,5445,1.0,1488333527
387,999,3.0,1095041486
525,5502,3.5,1476479402
608,3252,4.0,1189471105
434,3052,4.5,1270606930
274,671,3.5,1171934393
424,105844,3.5,1457845952
448,1057,3.5,1073143143
414,44709,3.5,1185384071
122,30810,4.5,1461562209
296,48394,4.5,1532993936
474,1711,2.0,1046887524
51,3186,4.5,1230930213
232,44788,3.5,1247190559
325,597,2.0,1039399548
136,611,1.0,832451461
63,64285,4.5,1443348584
288,4480,2.0,1050510932
387,3328,3.5,1144557869
606,4638,2.5,1171234562
62,63072,4.0,1522533605
182,2291,2.5,1054779600
414,72011,4.5,1273977342
257,2791,3.5,1141625527
103,1278,5.0,1431957456
